x,varpi,defect,choi_trace_distance,ratio
0.0685147626143053,2.0,2.053119259495254402739e-7,2.360077550094382640407e-7,0.869937201603035219
0.0721005738144745,2.0,2.640539118974872486334e-7,3.044806164186538327564e-7,0.867227329618970566
0.07587405321157868,2.0,3.395229936445013067536e-7,3.928124973905088280069e-7,0.864338573492404605
0.07984502267023237,2.0,4.364514103330589752665e-7,5.067605072301678023407e-7,0.861257742278691764
0.08402381809539386,2.0,5.608980886098723955587e-7,6.537497989215592937411e-7,0.857970571517028051
0.08842131633535034,2.0,7.206157855922199073326e-7,8.433565174326933320636e-7,0.854461631227899857
0.09304896349270617,2.0,9.255179098633334226188e-7,0.00000108793044862970666233,0.850714226289981551
0.09791880471706468,2.0,0.000001188271299004182996191,0.000001403397732204002847429,0.846710288706275098
0.10304351555694903,2.0,0.000001525047834470803349496,0.000001810295646499868219907,0.842430261277720178
0.10843643495256793,2.0,0.000001956475896626303434891,0.000002335106470329199071222,0.837852972224638226
0.114111599955302,2.0,0.000002508842592139377931881,0.000003011976739604495678422,0.832955500336571468
0.12008378226427956,2.0,0.000003215609734868804702374,0.00000388493308329735651717,0.827713030294858965
0.12636852667514364,2.0,0.000004119321050759779079585,0.000005010737836282976252955,0.822098697906641921
0.13298219154108587,2.0,0.000005273995308562959569004,0.000006462568833290044008722,0.816083425122763325
0.13994199135146299,2.0,0.000006748120284746176822531,0.000008334760819644511272369,0.809635744896395624
0.1472660415388205,2.0,0.000008628385740018686387101,0.00001074891415157081367146,0.802721616188344038
0.15497340563095316,2.0,0.00001102431973523221341948,0.00001386176424411178880694,0.795304229756694404
0.16308414487072978,2.0,0.00001407402100997347071067,0.00001787531813446672835028,0.787343805805408612
0.17161937043283929,2.0,0.00001795120941793189128819,0.00002304990972044818774586,0.778797385137126856
0.18060129837336716,2.0,0.00002287384404428213137339,0.00002972101189202720698709,0.769618616195841613
0.19005330745523322,2.0,0.00002911458036530800597392,0.00003832088367814697426105,0.759757541340598236
0.2,2.0,0.00003701334679470834303272,0.00004940643878266088585876,0.749160386919004583
0.0001,5.0,6.373315902018748936971e-20,1.335077182572639845725e-19,0.477374340990355811
0.00010523363296222022,5.0,8.224710996129137737725e-20,1.722975105849858475271e-19,0.477355184541235391
0.0001107411750642727,5.0,1.061389835969941530362e-19,2.223574177038709912645e-19,0.477335025262556794
0.00011653696170518647,5.0,1.369708752718833921981e-19,2.869618942879324610183e-19,0.477313810642918505
0.00012263607854615907,5.0,1.767585845487571343997e-19,3.703367647409452075365e-19,0.477291485419768629
0.00012905440077652511,5.0,2.281033813789867430371e-19,4.779356367333518665883e-19,0.477267991435108996
0.00013580863443476098,5.0,2.943620364935442692559e-19,6.16796624592825888177e-19,0.477243267483614024
0.0001429163598920798,5.0,3.798662264173557928451e-19,7.960027159365218402187e-19,0.477217249152763777
0.00015039607761179697,5.0,4.902056490502120132502e-19,1.027275894252198837893e-18,0.477189868654569327
0.00015826725630357428,5.0,6.325933475569603333098e-19,1.325743879124902365588e-18,0.477161054648446006
0.00016655038359787952,5.0,8.163371100690807496818e-19,1.710929636733982698185e-18,0.477130732054766423
0.00017526701937256237,5.0,1.053447740945664458038e-18,2.208028384647488093987e-18,0.477098821858600098
0.00018443985187034567,5.0,1.35942393828657166651e-18,2.849555619925443486302e-18,0.477065240903120181
0.00019409275675330204,5.0,1.754265045421151023948e-18,3.677473968134779145806e-18,0.47702990167212989
0.00020425085924802476,5.0,2.263777823807877096531e-18,4.745937970468925191216e-18,0.476992712061131974
0.0002149405995432474,5.0,2.921262592038140698612e-18,6.124836345346861241499e-18,0.476953575136333539
0.00022618980161013657,5.0,3.769688842849294679607e-18,7.904363423426061654491e-18,0.47691238888094589
0.00023802774562438494,5.0,4.864502402777815281076e-18,1.020091877280542579881e-17,0.476869045928104627
0.00025048524417861244,5.0,6.27724742128904177263e-18,1.316472090751228898606e-17,0.476823433279698801
0.00026359472248344213,5.0,8.100239656011358412446e-18,1.698963308964156543589e-17,0.476775432010359631
0.00027739030276600815,5.0,1.045259612538198380954e-17,2.192584392720277398729e-17,0.476724916955818683
0.00029190789308557245,5.0,1.348801470180567624056e-17,2.829623219991496582135e-17,0.476671756384802696
0.0003071852807974215,5.0,1.740481138558606786261e-17,3.651748632761725766151e-17,0.47661581165358707
0.0003232622309083241,5.0,2.245887027203120166425e-17,4.712735989291457976382e-17,0.476556936842282307
0.0003401805895795502,5.0,2.898035119620567413739e-17,6.081984598290593308137e-17,0.47649497837187735
0.0003579843930468606,5.0,3.739524508610098501593e-17,7.849057107612112568904e-17,0.476429774601010537
0.00037671998224096513,5.0,4.825318313364149005012e-17,1.012953776488833996232e-16,0.476361155401382672
0.00039643612340679803,5.0,6.226331358308695205974e-17,1.307259273319644730811e-16,0.476288941710667269
0.00041718413503556424,5.0,8.034058577520081509786e-17,1.687072697378897334127e-16,0.476212945061710246
0.0004390180214399388,5.0,1.03665459291773038894e-16,2.177237588190078015804e-16,0.476132967086744958
0.0004619946133201065,5.0,1.337609307406012901344e-16,2.809815527796931321746e-16,0.476048798995278206
0.0004861737156865089,5.0,1.72591898794139523469e-16,3.626183264280688029034e-16,0.475960221024228658
0.0005116182635243288,5.0,2.226933428908396442818e-16,4.679739129230649053304e-16,0.47586700185882053
0.0005383944856048768,5.0,2.873356670841533276703e-16,6.039395771315692545365e-16,0.475768898022652303
0.000566572076870269,5.0,3.707379797783690889013e-16,7.794087659194426842847e-16,0.475665653235272231
0.0005962243798400871,5.0,4.783431996576180924267e-16,1.005858818049962611336e-15,0.47555699773549932
0.000627428575512191,5.0,6.171729005393004820206e-16,1.298101682075569213282e-15,0.475442647568629878
0.0006602658842545858,5.0,7.962849942267183188652e-16,1.675252744929445077445e-15,0.47532230383556521
0.0006948217772112279,5.0,1.027364037156725557158e-15,2.161981139863340821812e-15,0.47519565190178551
0.0007311861987720391,5.0,1.325482567339196554064e-15,2.790123313001748599044e-15,0.475062360563977647
0.0007694538006861775,5.0,1.710082991515645316937e-15,3.600765387230568356943e-15,0.474922081172000366
0.0008097241884279447,5.0,2.206243868584774632669e-15,4.646930524383257633291e-15,0.474774446703738517
0.0008521021804565798,5.0,2.846312901755457095898e-15,5.997047057161527908243e-15,0.474619070790258245
0.0008966980810447525,5.0,3.672012753617139457642e-15,7.739424228984223275035e-15,0.474455546688526772
0.0009436279673859069,5.0,4.737156474758740592985e-15,9.988028282929130914474e-15,0.474283446198802942
0.0009930139917277434,5.0,6.111148870520665352004e-15,1.288993669035595904694e-14,0.474102318523637709
0.0010449846993182653,5.0,7.883501075589033649297e-15,1.663495806811311940956e-14,0.473911689065246223
0.0010996753629919438,5.0,1.016965125092654898823e-14,2.146804697883653602398e-14,0.473711058157824785
0.0011572283352669038,5.0,1.311846889626094291475e-14,2.77053256055778179684e-14,0.473499899731185497
0.0012177934188695849,5.0,1.692192923540421198281e-14,3.575476019491998973586e-14,0.473277659901868601
0.0012815282566512921,5.0,2.18275844984656200666e-14,4.614284459999544709825e-14,0.473043755487666094
0.00134859874191156,5.0,2.815463972658131016593e-14,5.95490361365589761482e-14,0.472797572441249221
0.0014191794501963307,5.0,3.631467358439072214301e-14,7.685019598562994291241e-14,0.472538464198336291
0.00149345409369486,5.0,4.683834453873999948047e-14,9.917794069362555223927e-14,0.472265749935564379
0.0015716159994181014,5.0,6.040980888899261615543e-14,1.279926557263496791621e-13,0.471978712732937914
0.0016538686124031722,5.0,7.791107426227020821418e-14,1.651790117484088621397e-13,0.471676597635417871
0.0017404260252537188,5.0,1.0047915214122082032e-13,2.131692305881664339533e-13,0.471358609607885283
0.0018315135353944565,5.0,1.295796966916927647342e-13,2.751021626753036658624e-13,0.471023911377361661
0.0019273682314903857,5.0,1.671018772035865261664e-13,3.550285797838749842755e-13,0.470671621155993801
0.0020282396105570275,5.0,2.154805954514065332731e-13,4.581761093339417598561e-13,0.470300810237911058
0.0021343902273679447,5.0,2.778539140808493055562e-13,5.912911369447936197319e-13,0.469910500462636502
0.0022460963778498807,5.0,3.582658193087082062364e-13,7.630800374501694701583e-13,0.469499661537278287
0.002363648818244264,5.0,4.619273440691797613282e-13,9.847785903275567802828e-13,0.469067208209241853
0.0024873535219070244,5.0,5.955528102019002797107e-13,1.270886818216013853139e-12,0.468611997280684358
0.002617532475716496,5.0,7.677927464443998363467e-13,1.640117305035471429361e-12,0.468132824455379121
0.0027545245181624135,5.0,9.897912057688841192507e-13,2.116619010528046932709e-12,0.467628421008065295
0.002898686221297399,5.0,1.275903129483182482413e-12,2.731556613630276639555e-12,0.467097450265725783
0.0030503928188465525,5.0,1.644617584578544561283e-12,3.525148665902743000645e-12,0.466538503889560128
0.003210039182890904,5.0,2.119745773376678937593e-12,4.549297838378653953954e-12,0.465950097945696448
0.0033780408516668635,5.0,2.731949498312364211141e-12,5.870985262243422671587e-12,0.465330668751914196
0.0035548351111569653,5.0,3.520707306710004115242e-12,7.576650927058711776789e-12,0.464678568486823203
0.0037408821332870538,5.0,4.536843180662897743689e-12,9.777846576326775622157e-12,0.463992060547062162
0.003936666173692572,5.0,5.845778089639777656746e-12,1.261853074430064300487e-11,0.463269314637135141
0.00414269683217152,5.0,7.531710179475460762085e-12,1.628448294954063221229e-11,0.462508401575496275
0.004359510379104896,5.0,9.702987630593211422415e-12,2.101545261899486441018e-11,0.461707287799414041
0.004587671151297142,5.0,1.249901285526361207273e-11,2.71208371189992238311e-11,0.460863829549994127
0.004827773020869692,5.0,1.609911227931463587665e-11,3.499991400460404559343e-11,0.459975766717509262
0.005080440941031103,5.0,2.073392828285326678029e-11,4.516795034829641295212e-11,0.459040716325868938
0.005346332572747038,5.0,2.670004636479153538168e-11,5.828989623544432652565e-11,0.458056165633659905
0.0056261399965442434,5.0,3.437877067539425253105e-11,7.52238653300161733154e-11,0.457019464827690489
0.0059205915139040385,5.0,4.426021671784785489909e-11,9.707724522582465269918e-11,0.455927819283377
0.006230453542934127,5.0,5.697421648144725949999e-11,1.252791059205598836586e-10,0.454778281364610784
0.006556532613252944,5.0,7.332994785528404212231e-11,1.616736401379698019987e-10,0.453567741733936284
0.006899677465278862,5.0,9.436673136385674977005e-11,2.086407439989119014881e-10,0.452292920141949307
0.0072607812593885775,5.0,1.214191140447448869956e-10,2.692516205387821796544e-10,0.450950355662784393
0.007640783900694646,5.0,1.56200221797657668986e-10,3.474695777010652879468e-10,0.449536396340400489
0.008040674485493417,5.0,2.009084571524152967243e-10,4.484091462685553997047e-10,0.448047188208087542
0.008461493875751031,5.0,2.583640113054041913112e-10,5.786704547051494008782e-10,0.446478663641206104
0.008904337408328574,5.0,3.32183425588057314477e-10,7.467707160684754518911e-10,0.444826529000633197
0.009370357745998164,5.0,4.270026762104422684147e-10,9.637010282850233695846e-10,0.443086251521724362
0.009860767877670668,5.0,5.487620896672600786113e-10,1.243644877666023892874e-9,0.441253045400817429
0.010376844275644464,5.0,7.050699773627336572254e-10,1.604905301393074057562e-9,0.43932185702840272
0.010919930218092854,5.0,9.056663966886091128942e-10,2.071101297824285878705e-9,0.437287349315082451
0.011491439285438408,5.0,1.163014137141484263126e-9,2.672711664094517422762e-9,0.435143885053346923
0.012092859039714635,5.0,1.493051184113304342868e-9,3.449067137134567806347e-9,0.432885509255035382
0.012725754896491956,5.0,1.916147885670174740513e-9,4.450920998660122508026e-9,0.430505930401146178
0.013391774199446111,5.0,2.458323273306075812977e-9,5.743766088477093056405e-9,0.42799850053745446
0.014092650508174426,5.0,3.152788992820730999508e-9,7.412114919706194395436e-9,0.425356194146232022
0.014830208110420722,5.0,4.041906719199063978499e-9,9.565022485598053254924e-9,0.422571585721300441
0.015606366770453559,5.0,5.179666513452847063523e-9,1.234321249444803025731e-8,0.419636825970763934
0.016423146725957,5.0,6.63482021648221868267e-9,1.59282724607081153869e-8,0.41654361656915415
0.017282673946440473,5.0,8.494836692027157798952e-9,2.055451814560646435788e-8,0.413283183378489084
0.01818718566685441,5.0,1.087088569303588672259e-8,2.652430208791155311392e-8,0.409846248056053144
0.019139036210815093,5.0,1.390410561928368955002e-8,3.42277657565247765824e-8,0.406222997965713706
0.020140703118595574,5.0,1.777346882157235570662e-8,4.416832484551964502275e-8,0.402403054309524357
0.02119479359583329,5.0,2.270562774351476381413e-8,5.699555131925558159388e-8,0.39837543839748442
0.022304051299739357,5.0,2.898720727235297691004e-8,7.354759837567641275256e-8,0.394128535975956446
0.023471363480473025,5.0,3.698010398915897510361e-8,9.490593696517634968077e-8,0.389650059539773708
0.024699768496269578,5.0,4.714046156820620964295e-8,1.224659754184582062839e-7,0.384927008559972222
0.0259924637218824,5.0,6.004211198609304159547e-8,1.580281693732601141861e-7,0.379945627568933569
0.027352813870923972,5.0,7.640540077582995414439e-8,2.039155649495849668919e-7,0.374691362058212827
0.02878435975376739,5.0,9.713244396215216450728e-8,2.631254409114802054467e-7,0.369148812162291603
0.030290827493804583,5.0,1.233499815648076779487e-7,3.395249374136889927016e-7,0.363301684124938871
0.0318761382260496,5.0,1.564610761392383324296e-7,4.381034243050047482397e-7,0.357132739575007638
0.03354441830333101,5.0,1.982069204873315567997e-7,5.652980570401346762231e-7,0.350623742676793574
0.03530001003663918,5.0,2.507399134063286049575e-7,7.294137330309982970829e-7,0.343755405268292053
0.03714748299758373,5.0,3.16708855790374503677e-7,9.411648050546552562007e-7,0.336507330160930326
0.03909164591238043,5.0,3.993564916390651018333e-7,0.000001214373829731461397828,0.328857952849145437
0.041137559178325185,5.0,5.026284928424821580989e-7,0.000001566872841712382473359,0.320784481970583161
0.04329054803533486,5.0,6.312911052233818503703e-7,0.000002021665809812651999376,0.312262838971335064
0.045556216426837874,5.0,7.910516633870762453116e-7,0.000002608427902373370477799,0.303267597569904034
0.04794046158609324,5.0,9.886715081037877969791e-7,0.000003365439063645071781722,0.293771923783688434
0.05044948938590354,5.0,0.000001232053738337697457617,0.000004342077595042333086482,0.283747517488960385
0.05308983049167593,5.0,0.000001530277616710886611407,0.000005602035765512188603185,0.273164556736987351
0.055868357359875116,5.0,0.000001893535791774541560184,0.000007227466288052495908537,0.261991646353949492
0.05879230212611253,5.0,0.000002332907652151088446704,0.000009324328811710402700088,0.250195772721055825
0.061869275429432845,5.0,0.000002859869076555496714846,0.00001202928327271652725518,0.237742267076038635
0.06510728622179439,5.0,0.0000034853913949630088613,0.00001551857701976455517307,0.224594780212386286
0.0685147626143053,5.0,0.000004218414706065274730246,0.00002001950150137005010268,0.210715272094891286
0.0721005738144745,5.0,0.000005063384751037895503145,0.00002582516023856312845491,0.196064020678448821
0.07587405321157868,5.0,0.000006016407229383317062747,0.00003331350342253202501852,0.180599655133060581
0.07984502267023237,5.0,0.000007059383537217386784953,0.00004297185941894377590252,0.164279219765512824
0.08402381809539386,5.0,0.000008151226612303535537679,0.00005542854725507270552376,0.147058276212670398
0.08842131633535034,5.0,0.000009214886586709460209423,0.00007149360931598014271659,0.128891052988840539
0.09304896349270617,5.0,0.00001011840496155983328268,0.00009221128886221607397956,0.109730653224888262
0.09791880471706468,5.0,0.00001064751141250409205464,0.0001189276296499537696003,0.0895293334597140945
0.10304351555694903,5.0,0.00001046630996764205465431,0.000153377542379629430939,0.0682388686456885049
0.10843643495256793,5.0,0.000009061279140505939183989,0.0001977969257743087851085,0.0458110211017388824
0.114111599955302,5.0,0.000005662012026699710454064,0.0002550670267119396444232,0.0221981339559586148
0.12008378226427956,5.0,0,0.0003289002737014661698769,0.0
0.12636852667514364,5.0,0,0.0004240794485582781382567,0.0
0.13298219154108587,5.0,0,0.0005467654352047315440588,0.0
0.13994199135146299,5.0,0,0.0007048931098511574691239,0.0
0.1472660415388205,5.0,0,0.0009086804782308824157125,0.0
0.15497340563095316,5.0,0,0.001171283260252012983468,0.0
0.16308414487072978,5.0,0,0.001509636199128210521137,0.0
0.17161937043283929,5.0,0,0.001945533975126048786036,0.0
0.18060129837336716,5.0,0,0.002507019423577413530401,0.0
0.19005330745523322,5.0,0,0.003230165665939790220359,0.0
0.2,5.0,0,0.004161362864162996868916,0.0
