varpi,ratio_at_x_1e-2
9.583660130718954,0.17975846143172797
9.603485838779957,0.17906763991767807
9.623311546840958,0.17837890057326677
9.64313725490196,0.17769223123247777
9.662962962962963,0.17700761982247804
9.682788671023964,0.17632505436274556
9.702614379084967,0.1756445229642061
9.72244008714597,0.17496601382838015
9.74226579520697,0.17428951524653866
9.762091503267973,0.17361501559886783
9.781917211328976,0.1729425033536438
9.801742919389978,0.1722719670664154
9.82156862745098,0.1716033953791961
9.841394335511982,0.1709367770196649
9.861220043572985,0.1702721008003755
9.881045751633986,0.1696093556179745
9.900871459694988,0.1689485304524273
9.920697167755991,0.16828961436625312
9.940522875816994,0.16763259650376777
9.960348583877995,0.1669774660903347
9.980174291938997,0.16632421243162385
10.0,0.16567282491287888
