x,M_ext_over_x6
0.20605472851034484,-0.0002088781315124983
0.20913625638954392,-0.00020865789996022958
0.21221778426874305,-0.00020843794283749813
0.21529931214794212,-0.00020821825975865404
0.21838084002714125,-0.000207998850338461
0.22146236790634038,-0.00020777971419209585
0.22454389578553946,-0.00020756085093514816
0.2276254236647386,-0.00020734226018361956
0.23070695154393772,-0.0002071239415539236
0.2337884794231368,-0.00020690589466288502
0.23687000730233593,-0.0002066881191277393
0.239951535181535,-0.0002064706145661324
0.24303306306073413,-0.00020625338059612
0.24611459093993326,-0.00020603641683616722
0.24919611881913234,-0.00020581972290514814
0.25227764669833147,-0.00020560329842234538
0.2553591745775306,-0.00020538714300744932
0.2584407024567297,-0.0002051712562805581
0.2615222303359288,-0.00020495563786217691
0.2646037582151279,-0.00020474028737321742
0.267685286094327,-0.00020452520443499755
0.27076681397352614,-0.00020431038866924084
0.2738483418527252,-0.00020409583969807608
0.27692986973192435,-0.00020388155714403682
0.2800113976111235,-0.0002036675406300609
0.28309292549032256,-0.00020345378977948997
0.2861744533695217,-0.00020324030421606907
0.2892559812487208,-0.0002030270835639462
0.2923375091279199,-0.00020281412744767172
0.295419037007119,-0.00020260143549219806
0.29850056488631815,-0.00020238900732287915
0.30158209276551723,-0.00020217684256547001
0.30466362064471636,-0.00020196494084612633
0.30774514852391543,-0.00020175330179140392
0.31082667640311457,-0.0002015419250282583
0.3139082042823137,-0.00020133081018404423
0.31698973216151277,-0.00020111995688651532
0.3200712600407119,-0.0002009093647638235
0.323152787919911,-0.00020069903344451857
0.3262343157991101,-0.00020048896255754785
0.32931584367830924,-0.00020027915173225554
0.3323973715575083,-0.00020006960059838243
0.33547889943670745,-0.0001998603087860654
0.3385604273159066,-0.00019965127592583694
0.34164195519510565,-0.00019944250164862472
0.3447234830743048,-0.00019923398558575114
0.3478050109535039,-0.00019902572736893288
0.350886538832703,-0.00019881772663028053
0.3539680667119021,-0.00019860998300229787
0.3570495945911012,-0.00019840249611788183
0.3601311224703003,-0.00019819526561032168
0.36321265034949946,-0.00019798829111329877
0.36629417822869853,-0.00019778157226088604
0.36937570610789766,-0.00019757510868754767
0.37245723398709674,-0.00019736890002813837
0.37553876186629587,-0.00019716294591790322
0.378620289745495,-0.00019695724599247706
0.3817018176246941,-0.0001967517998878842
0.3847833455038932,-0.00019654660724053766
0.38786487338309233,-0.00019634166768723918
0.3909464012622914,-0.00019613698086517838
0.39402792914149054,-0.00019593254641193253
0.39710945702068967,-0.00019572836396546608
0.40019098489988875,-0.00019552443316413011
0.4032725127790879,-0.00019532075364666205
0.40635404065828695,-0.00019511732505218514
0.4094355685374861,-0.000194914147020208
0.4125170964166852,-0.00019471121919062417
0.4155986242958843,-0.00019450854120371184
0.4186801521750834,-0.0001943061127001331
0.4217616800542825,-0.00019410393332093382
0.4248432079334816,-0.00019390200270754296
0.42792473581268076,-0.00019370032050177236
0.43100626369187983,-0.00019349888634581612
0.43408779157107896,-0.00019329769988225018
0.4371693194502781,-0.00019309676075403206
0.44025084732947717,-0.00019289606860450027
0.4433323752086763,-0.00019269562307737385
0.44641390308787543,-0.00019249542381675203
0.4494954309670745,-0.00019229547046711385
0.45257695884627364,-0.00019209576267331747
0.4556584867254727,-0.0001918963000806001
0.45874001460467184,-0.00019169708233457718
0.461821542483871,-0.00019149810908124232
0.46490307036307005,-0.00019129937996696664
0.4679845982422692,-0.00019110089463849833
0.47106612612146825,-0.0001909026527429624
0.4741476540006674,-0.00019070465392786003
0.4772291818798665,-0.00019050689784106832
0.4803107097590656,-0.0001903093841308398
0.4833922376382647,-0.0001901121124458019
0.48647376551746385,-0.00018991508243495673
0.4895552933966629,-0.00018971829374768052
0.49263682127586206,-0.00018952174603372314
0.4957183491550612,-0.0001893254389432078
0.49879987703426026,-0.00018912937212663063
0.5018814049134593,-0.00018893354523486007
0.5049629327926585,-0.00018873795791913666
0.5080444606718576,-0.00018854260983107256
0.5111259885510567,-0.000188347500622651
0.5142075164302558,-0.00018815262994622604
0.5172890443094549,-0.00018795799745452202
0.520370572188654,-0.00018776360280063325
0.5234521000678531,-0.00018756944563802337
0.5265336279470523,-0.00018737552562052523
0.5296151558262514,-0.00018718184240234026
0.5326966837054504,-0.00018698839563803817
0.5357782115846496,-0.00018679518498255628
0.5388597394638487,-0.00018660221009119955
0.5419412673430478,-0.00018640947061963976
0.545022795222247,-0.00018621696622391518
0.5481043231014461,-0.0001860246965604304
0.5511858509806451,-0.00018583266128595552
0.5542673788598442,-0.00018564086005762605
0.5573489067390434,-0.00018544929253294233
0.5604304346182425,-0.00018525795836976924
0.5635119624974416,-0.00018506685722633558
0.5665934903766406,-0.0001848759887612339
0.5696750182558398,-0.00018468535263341994
0.5727565461350389,-0.00018449494850221216
0.575838074014238,-0.00018430477602729157
0.5789196018934372,-0.00018411483486870106
0.5820011297726363,-0.0001839251246868451
0.5850826576518353,-0.00018373564514248932
0.5881641855310344,-0.0001835463958967601
0.5912457134102336,-0.00018335737661114414
0.5943272412894327,-0.00018316858694748814
0.5974087691686318,-0.0001829800265679982
0.6004902970478309,-0.00018279169513523962
0.60357182492703,-0.00018260359231213634
0.6066533528062291,-0.00018241571776197063
0.6097348806854282,-0.00018222807114838264
0.6128164085646274,-0.00018204065213536994
0.6158979364438264,-0.00018185346038728726
0.6189794643230255,-0.0001816664955688459
0.6220609922022247,-0.00018147975734511342
0.6251425200814238,-0.00018129324538151333
0.6282240479606229,-0.00018110695934382446
0.6313055758398219,-0.0001809208988981808
0.6343871037190211,-0.00018073506371107083
0.6374686315982202,-0.00018054945344933744
0.6405501594774193,-0.0001803640677801772
0.6436316873566185,-0.00018017890637114014
0.6467132152358176,-0.00017999396889012935
0.6497947431150166,-0.00017980925500540057
0.6528762709942157,-0.00017962476438556168
0.6559577988734149,-0.00017944049669957245
0.659039326752614,-0.00017925645161674398
